2023-04-30 15:34:02,110 4472 main INFO1	Logging session to temporary C:/Users/f270560/AppData/Local/Temp/pyaudisamfl9tqqil/pyaudisam-main.230430-153402.log
2023-04-30 15:34:08,200 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 36.238608618858], maxDist=None, fitDistCuts=[3, 7], discrDistCuts=None
2023-04-30 15:34:08,204 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 36.238608618858], maxDist: None, fitDistCuts: [3, 7], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:08,219 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 36.238608618858], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[3, 7], continuous=False, ordered=True)})
2023-04-30 15:34:08,239 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:08,242 4472 ads.opr INFO1	#41/140: PrunModu-ab-5mn-m-haz-pol-la-ra (Id 77)
2023-04-30 15:34:08,248 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:08,281 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 36.238608618858], maxDist=[147.958094471765, 159.730018883386], fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:08,284 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 36.238608618858], maxDist: [147.958094471765, 159.730018883386], fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:08,310 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 36.238608618858], continuous=True, ordered=True), 'maxDist': Parameter(name='MaxDist', interval=[147.958094471765, 159.730018883386], continuous=True, ordered=True)})
2023-04-30 15:34:08,310 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:08,311 4472 ads.opr INFO1	#42/140: PrunModu-ab-5mn-m-haz-pol-la-ra-ma (Id 78)
2023-04-30 15:34:08,331 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:08,370 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 36.238608618858], maxDist=[147.958094471765, 159.730018883386], fitDistCuts=[3, 7], discrDistCuts=None
2023-04-30 15:34:08,371 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 36.238608618858], maxDist: [147.958094471765, 159.730018883386], fitDistCuts: [3, 7], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:08,372 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 36.238608618858], continuous=True, ordered=True), 'maxDist': Parameter(name='MaxDist', interval=[147.958094471765, 159.730018883386], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[3, 7], continuous=False, ordered=True)})
2023-04-30 15:34:08,375 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:08,381 4472 ads.opr INFO1	#43/140: PrunModu-ab-10mn-m-hno-pol-ma (Id 87)
2023-04-30 15:34:08,697 4472 ads.dat INFO0	Loaded 109 x 14 total rows x columns in data set ...
2023-04-30 15:34:08,706 4472 ads.dat INFO0	... found columns: [Observateur|ID liste|Date|Passage|Durée|Point|Espèce|Adulte|Distance|Ref|Horaire|Effort|Zone|Surface]
2023-04-30 15:34:08,760 4472 ads.dat INFO0	Sample data : 109 sightings = 47 individuals + 62 absence rows
2023-04-30 15:34:08,790 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': None, 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:08,792 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=None, fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:08,806 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: None, fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:08,819 4472 ads.opn INFO1	ZOTrOptimisation({'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:08,856 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:08,871 4472 ads.opr INFO1	#44/140: PrunModu-ab-10mn-m-hno-pol-ra (Id 88)
2023-04-30 15:34:08,873 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:08,896 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:08,928 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:08,932 4472 ads.opn INFO1	ZOTrOptimisation({'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True)})
2023-04-30 15:34:08,950 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:08,950 4472 ads.opr INFO1	#45/140: PrunModu-ab-10mn-m-hno-pol-ra-ma (Id 89)
2023-04-30 15:34:08,952 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': Auto(), 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:08,989 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:08,993 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,029 4472 ads.opn INFO1	ZOTrOptimisation({'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:09,034 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,048 4472 ads.opr INFO1	#46/140: PrunModu-ab-10mn-m-hno-pol-la (Id 90)
2023-04-30 15:34:09,061 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': None, 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:09,107 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=None, fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:09,150 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: None, fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,157 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True)})
2023-04-30 15:34:09,184 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,194 4472 ads.opr INFO1	#47/140: PrunModu-ab-10mn-m-hno-pol-la-ma (Id 91)
2023-04-30 15:34:09,200 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': None, 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:09,218 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=None, fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:09,218 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: None, fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,220 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:09,238 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,243 4472 ads.opr INFO1	#48/140: PrunModu-ab-10mn-m-hno-pol-la-ra (Id 92)
2023-04-30 15:34:09,254 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:09,286 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:09,292 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,304 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True), 'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True)})
2023-04-30 15:34:09,304 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,335 4472 ads.opr INFO1	#49/140: PrunModu-ab-10mn-m-hno-pol-la-ra-ma (Id 93)
2023-04-30 15:34:09,368 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:09,438 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:09,446 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,466 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True), 'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:09,466 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,467 4472 ads.opr INFO1	#50/140: PrunModu-ab-10mn-m-haz-pol-ma (Id 102)
2023-04-30 15:34:09,468 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': None, 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:09,470 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=None, fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:09,485 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: None, fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,487 4472 ads.opn INFO1	ZOTrOptimisation({'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:09,515 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,548 4472 ads.opr INFO1	#51/140: PrunModu-ab-10mn-m-haz-pol-ra (Id 103)
2023-04-30 15:34:09,556 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:09,579 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:09,602 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,610 4472 ads.opn INFO1	ZOTrOptimisation({'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True)})
2023-04-30 15:34:09,622 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,646 4472 ads.opr INFO1	#52/140: PrunModu-ab-10mn-m-haz-pol-ra-ma (Id 104)
2023-04-30 15:34:09,650 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': Auto(), 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:09,672 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:09,681 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,697 4472 ads.opn INFO1	ZOTrOptimisation({'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:09,744 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,756 4472 ads.opr INFO1	#53/140: PrunModu-ab-10mn-m-haz-pol-la (Id 105)
2023-04-30 15:34:09,763 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': None, 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:09,778 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=None, fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:09,779 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: None, fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,780 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True)})
2023-04-30 15:34:09,791 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,791 4472 ads.opr INFO1	#54/140: PrunModu-ab-10mn-m-haz-pol-la-ma (Id 106)
2023-04-30 15:34:09,807 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': None, 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:09,826 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=None, fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:09,832 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: None, fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,840 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:09,844 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,847 4472 ads.opr INFO1	#55/140: PrunModu-ab-10mn-m-haz-pol-la-ra (Id 107)
2023-04-30 15:34:09,865 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:09,899 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:09,932 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:09,934 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True), 'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True)})
2023-04-30 15:34:09,970 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:09,985 4472 ads.opr INFO1	#56/140: PrunModu-ab-10mn-m-haz-pol-la-ra-ma (Id 108)
2023-04-30 15:34:09,999 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:10,051 4472 ads.opr INFO2	OptimedParams: minDist=[10.1768391053626, 33.893867076483026], maxDist=[170.91678099931042, 271.22109039805], fitDistCuts=[5, 10], discrDistCuts=None
2023-04-30 15:34:10,051 4472 ads.opr INFO2	Optim. params: estimKeyFn: HAZARD, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [10.1768391053626, 33.893867076483026], maxDist: [170.91678099931042, 271.22109039805], fitDistCuts: [5, 10], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:10,054 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[10.1768391053626, 33.893867076483026], continuous=True, ordered=True), 'maxDist': Parameter(name='MaxDist', interval=[170.91678099931042, 271.22109039805], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[5, 10], continuous=False, ordered=True)})
2023-04-30 15:34:10,060 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:10,088 4472 ads.opr INFO1	#57/140: PhylBone-ab-5mn-m-hno-pol-ma (Id 117)
2023-04-30 15:34:10,396 4472 ads.dat INFO0	Loaded 107 x 14 total rows x columns in data set ...
2023-04-30 15:34:10,397 4472 ads.dat INFO0	... found columns: [Observateur|ID liste|Date|Passage|Durée|Point|Espèce|Adulte|Distance|Ref|Horaire|Effort|Zone|Surface]
2023-04-30 15:34:10,485 4472 ads.dat INFO0	Sample data : 107 sightings = 29 individuals + 78 absence rows
2023-04-30 15:34:10,488 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': None, 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:10,489 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=None, fitDistCuts=[4, 8], discrDistCuts=None
2023-04-30 15:34:10,489 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: None, fitDistCuts: [4, 8], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:10,490 4472 ads.opn INFO1	ZOTrOptimisation({'fitDistCuts': Parameter(name='FitDistCuts', interval=[4, 8], continuous=False, ordered=True)})
2023-04-30 15:34:10,490 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:10,493 4472 ads.opr INFO1	#58/140: PhylBone-ab-5mn-m-hno-pol-ra (Id 118)
2023-04-30 15:34:10,503 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:10,543 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=[269.69155028843517, 287.586762257787], fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:10,543 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: [269.69155028843517, 287.586762257787], fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:10,549 4472 ads.opn INFO1	ZOTrOptimisation({'maxDist': Parameter(name='MaxDist', interval=[269.69155028843517, 287.586762257787], continuous=True, ordered=True)})
2023-04-30 15:34:10,585 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:10,596 4472 ads.opr INFO1	#59/140: PhylBone-ab-5mn-m-hno-pol-ra-ma (Id 119)
2023-04-30 15:34:10,611 4472 ads.opr INFO2	OptimedParams specs:{'minDist': None, 'maxDist': Auto(), 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:10,669 4472 ads.opr INFO2	OptimedParams: minDist=None, maxDist=[269.69155028843517, 287.586762257787], fitDistCuts=[4, 8], discrDistCuts=None
2023-04-30 15:34:10,669 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: None, maxDist: [269.69155028843517, 287.586762257787], fitDistCuts: [4, 8], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:10,700 4472 ads.opn INFO1	ZOTrOptimisation({'maxDist': Parameter(name='MaxDist', interval=[269.69155028843517, 287.586762257787], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[4, 8], continuous=False, ordered=True)})
2023-04-30 15:34:10,706 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:10,712 4472 ads.opr INFO1	#60/140: PhylBone-ab-5mn-m-hno-pol-la (Id 120)
2023-04-30 15:34:10,722 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': None, 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:10,789 4472 ads.opr INFO2	OptimedParams: minDist=[22.7789395359074, 32.92194900470012], maxDist=None, fitDistCuts=None, discrDistCuts=None
2023-04-30 15:34:10,790 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [22.7789395359074, 32.92194900470012], maxDist: None, fitDistCuts: None, discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:10,798 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[22.7789395359074, 32.92194900470012], continuous=True, ordered=True)})
2023-04-30 15:34:10,800 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:10,804 4472 ads.opr INFO1	#61/140: PhylBone-ab-5mn-m-hno-pol-la-ma (Id 121)
2023-04-30 15:34:10,815 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': None, 'fitDistCuts': Auto(), 'discrDistCuts': None}
2023-04-30 15:34:10,824 4472 ads.opr INFO2	OptimedParams: minDist=[22.7789395359074, 32.92194900470012], maxDist=None, fitDistCuts=[4, 8], discrDistCuts=None
2023-04-30 15:34:10,827 4472 ads.opr INFO2	Optim. params: estimKeyFn: HNORMAL, estimAdjustFn: POLY, estimCriterion: AIC, cvInterval: 95, expr2Optimise: balq3, minimiseExpr: False, minDist: [22.7789395359074, 32.92194900470012], maxDist: None, fitDistCuts: [4, 8], discrDistCuts: None, core: zoopt, maxIters: 150, termExprValue: None, algorithm: racos, maxRetries: 0
2023-04-30 15:34:10,855 4472 ads.opn INFO1	ZOTrOptimisation({'minDist': Parameter(name='MinDist', interval=[22.7789395359074, 32.92194900470012], continuous=True, ordered=True), 'fitDistCuts': Parameter(name='FitDistCuts', interval=[4, 8], continuous=False, ordered=True)})
2023-04-30 15:34:10,868 4472 ads.opr INFO2	Submit params: times: 1, onlyBest: 1
2023-04-30 15:34:10,869 4472 ads.opr INFO1	#62/140: PhylBone-ab-5mn-m-hno-pol-la-ra (Id 122)
2023-04-30 15:34:10,873 4472 ads.opr INFO2	OptimedParams specs:{'minDist': Auto(), 'maxDist': Auto(), 'fitDistCuts': None, 'discrDistCuts': None}
2023-04-30 15:34:10,912 4472 ads.opr INFO2	OptimedParams: minDist=[22.7789395359074, 32.92194900470012], maxDist=[269.69155028843517, 287.586762257787], fitDistCuts=None, discrDistCuts=None
